id,category,subcategory,energy,percentage,datetime
3287,No-Renovable,Nuclear,150097.415,0.27083510605797156,2019-01-04T00:00:00.000+01:00
3288,No-Renovable,Nuclear,150843.671,0.32434396546569966,2019-01-05T00:00:00.000+01:00
3289,No-Renovable,Nuclear,169595.129,0.4076559348836608,2019-01-06T00:00:00.000+01:00
3290,No-Renovable,Nuclear,170647.81,0.33899904621448956,2019-01-07T00:00:00.000+01:00
3291,No-Renovable,Nuclear,170546.432,0.3108601172860481,2019-01-08T00:00:00.000+01:00
3292,No-Renovable,Nuclear,170649.386,0.3345766791861306,2019-01-09T00:00:00.000+01:00
3293,No-Renovable,Nuclear,170640.675,0.3336303271489326,2019-01-10T00:00:00.000+01:00
3294,No-Renovable,Nuclear,170287.355,0.3192075580871038,2019-01-11T00:00:00.000+01:00
3295,No-Renovable,Nuclear,170454.101,0.3653666144609383,2019-01-12T00:00:00.000+01:00
3296,No-Renovable,Nuclear,170140.56,0.37420070369251013,2019-01-13T00:00:00.000+01:00
3297,No-Renovable,Nuclear,170193.587,0.3035030550316203,2019-01-14T00:00:00.000+01:00
3298,No-Renovable,Nuclear,170579.375,0.268640754028129,2019-01-15T00:00:00.000+01:00
3299,No-Renovable,Nuclear,170584.464,0.26794957591433094,2019-01-16T00:00:00.000+01:00
3300,No-Renovable,Nuclear,170591.915,0.28122292949047234,2019-01-17T00:00:00.000+01:00
3301,No-Renovable,Nuclear,165952.606,0.26554691486166426,2019-01-18T00:00:00.000+01:00
3302,No-Renovable,Nuclear,144908.506,0.2893189309439684,2019-01-19T00:00:00.000+01:00
3303,No-Renovable,Nuclear,144314.974,0.32574225718652233,2019-01-20T00:00:00.000+01:00
3304,No-Renovable,Nuclear,144383.062,0.2618328941216557,2019-01-21T00:00:00.000+01:00
3305,No-Renovable,Nuclear,144749.604,0.2717834291528227,2019-01-22T00:00:00.000+01:00
3306,No-Renovable,Nuclear,152727.109,0.3496015912532197,2019-01-23T00:00:00.000+01:00
3307,No-Renovable,Nuclear,165326.916,0.32685644325929347,2019-01-24T00:00:00.000+01:00
3308,No-Renovable,Nuclear,170626.848,0.32284031860623585,2019-01-25T00:00:00.000+01:00
3309,No-Renovable,Nuclear,170985.459,0.3634665368948187,2019-01-26T00:00:00.000+01:00
3310,No-Renovable,Nuclear,170964.747,0.4898181689068193,2019-01-27T00:00:00.000+01:00
3311,No-Renovable,Nuclear,170571.604,0.4137547930153623,2019-01-28T00:00:00.000+01:00
3312,No-Renovable,Nuclear,170863.971,0.37340850344300375,2019-01-29T00:00:00.000+01:00
3313,No-Renovable,Nuclear,170968.14,0.3644709308566692,2019-01-30T00:00:00.000+01:00
3314,No-Renovable,Nuclear,170920.642,0.42894290946789476,2019-01-31T00:00:00.000+01:00
3315,No-Renovable,Nuclear,170980.758,0.4421699169815179,2019-02-01T00:00:00.000+01:00
3316,No-Renovable,Nuclear,171032.624,0.47447120730994485,2019-02-02T00:00:00.000+01:00
3317,No-Renovable,Nuclear,171017.696,0.45877225862438886,2019-02-03T00:00:00.000+01:00
3318,No-Renovable,Nuclear,170990.838,0.3233866172695825,2019-02-04T00:00:00.000+01:00
3319,No-Renovable,Nuclear,170991.67,0.30364495761087473,2019-02-05T00:00:00.000+01:00
3320,No-Renovable,Nuclear,171025.64,0.30578208634562953,2019-02-06T00:00:00.000+01:00
3321,No-Renovable,Nuclear,170999.017,0.3224412754599633,2019-02-07T00:00:00.000+01:00
3322,No-Renovable,Nuclear,170969.25,0.34422166828291867,2019-02-08T00:00:00.000+01:00
3323,No-Renovable,Nuclear,170971.912,0.42128477752480487,2019-02-09T00:00:00.000+01:00
3324,No-Renovable,Nuclear,170982.332,0.48428257732969665,2019-02-10T00:00:00.000+01:00
3325,No-Renovable,Nuclear,170911.183,0.3538337948233159,2019-02-11T00:00:00.000+01:00
3326,No-Renovable,Nuclear,170865.709,0.3267841033188036,2019-02-12T00:00:00.000+01:00
3327,No-Renovable,Nuclear,170776.104,0.32292061528048205,2019-02-13T00:00:00.000+01:00
3328,No-Renovable,Nuclear,170886.62,0.36077009706445545,2019-02-14T00:00:00.000+01:00
3329,No-Renovable,Nuclear,170831.243,0.34373214398651436,2019-02-15T00:00:00.000+01:00
3330,No-Renovable,Nuclear,159365.17,0.3971519863081909,2019-02-16T00:00:00.000+01:00
3331,No-Renovable,Nuclear,164897.851,0.44444104154075154,2019-02-17T00:00:00.000+01:00
3332,No-Renovable,Nuclear,170824.79,0.34663799363754894,2019-02-18T00:00:00.000+01:00
3333,No-Renovable,Nuclear,170832.305,0.3044877682289631,2019-02-19T00:00:00.000+01:00
3334,No-Renovable,Nuclear,170917.297,0.3155251989332506,2019-02-20T00:00:00.000+01:00
3335,No-Renovable,Nuclear,170870.361,0.33876164128615704,2019-02-21T00:00:00.000+01:00
3336,No-Renovable,Nuclear,170842.759,0.35401217521124856,2019-02-22T00:00:00.000+01:00
3337,No-Renovable,Nuclear,170820.836,0.39586552348978493,2019-02-23T00:00:00.000+01:00
3338,No-Renovable,Nuclear,170844.784,0.41120402497102987,2019-02-24T00:00:00.000+01:00
3339,No-Renovable,Nuclear,170796.872,0.3480939515933723,2019-02-25T00:00:00.000+01:00
3340,No-Renovable,Nuclear,170525.546,0.3658908824940124,2019-02-26T00:00:00.000+01:00
3341,No-Renovable,Nuclear,170787.375,0.3730624642835365,2019-02-27T00:00:00.000+01:00
3342,No-Renovable,Nuclear,170227.116,0.36820893008413097,2019-02-28T00:00:00.000+01:00
3343,No-Renovable,Nuclear,170726.643,0.37238848646168976,2019-03-01T00:00:00.000+01:00
3344,No-Renovable,Nuclear,170719.101,0.4547893751142831,2019-03-02T00:00:00.000+01:00
3345,No-Renovable,Nuclear,170672.355,0.5018258695699113,2019-03-03T00:00:00.000+01:00
3346,No-Renovable,Nuclear,170640.898,0.461366649994666,2019-03-04T00:00:00.000+01:00
3347,No-Renovable,Nuclear,169980.361,0.4298154517011843,2019-03-05T00:00:00.000+01:00
3348,No-Renovable,Nuclear,170697.616,0.4911615623597342,2019-03-06T00:00:00.000+01:00
3349,No-Renovable,Nuclear,170656.279,0.41360086470107116,2019-03-07T00:00:00.000+01:00
3350,No-Renovable,Nuclear,170799.61,0.3832511182451155,2019-03-08T00:00:00.000+01:00
3351,No-Renovable,Nuclear,170733.148,0.4422966019172666,2019-03-09T00:00:00.000+01:00
3352,No-Renovable,Nuclear,170609.976,0.4825080403241029,2019-03-10T00:00:00.000+01:00
3353,No-Renovable,Nuclear,170611.377,0.40791613971747365,2019-03-11T00:00:00.000+01:00
3354,No-Renovable,Nuclear,170269.323,0.4279922314689724,2019-03-12T00:00:00.000+01:00
3355,No-Renovable,Nuclear,170165.849,0.4746176644528091,2019-03-13T00:00:00.000+01:00
3356,No-Renovable,Nuclear,170202.334,0.4153448864996956,2019-03-14T00:00:00.000+01:00
3357,No-Renovable,Nuclear,170040.175,0.39198107952338046,2019-03-15T00:00:00.000+01:00
3358,No-Renovable,Nuclear,170021.915,0.45423679367450037,2019-03-16T00:00:00.000+01:00
3359,No-Renovable,Nuclear,170043.291,0.5096462258666997,2019-03-17T00:00:00.000+01:00
3360,No-Renovable,Nuclear,170200.222,0.445484552090798,2019-03-18T00:00:00.000+01:00
3361,No-Renovable,Nuclear,170268.569,0.46696724211389784,2019-03-19T00:00:00.000+01:00
3362,No-Renovable,Nuclear,170337.642,0.43165486254365754,2019-03-20T00:00:00.000+01:00
3363,No-Renovable,Nuclear,170306.541,0.3936488466994638,2019-03-21T00:00:00.000+01:00
3364,No-Renovable,Nuclear,170298.012,0.39346372372759136,2019-03-22T00:00:00.000+01:00
3365,No-Renovable,Nuclear,170223.891,0.4314661326490859,2019-03-23T00:00:00.000+01:00
3366,No-Renovable,Nuclear,170275.517,0.4725384945471575,2019-03-24T00:00:00.000+01:00
3367,No-Renovable,Nuclear,170250.902,0.46514765574418876,2019-03-25T00:00:00.000+01:00
3368,No-Renovable,Nuclear,170292.981,0.5020890921905765,2019-03-26T00:00:00.000+01:00
3369,No-Renovable,Nuclear,170347.838,0.4565369939086847,2019-03-27T00:00:00.000+01:00
3370,No-Renovable,Nuclear,170359.393,0.4034971609133025,2019-03-28T00:00:00.000+01:00
3371,No-Renovable,Nuclear,170331.542,0.3920058241600551,2019-03-29T00:00:00.000+01:00
3372,No-Renovable,Nuclear,170364.924,0.4052785896413927,2019-03-30T00:00:00.000+01:00
3373,No-Renovable,Nuclear,163299.057,0.3961043328682977,2019-03-31T00:00:00.000+01:00
3374,No-Renovable,Nuclear,170031.052,0.3329724981869189,2019-04-01T00:00:00.000+02:00
3375,No-Renovable,Nuclear,169915.244,0.34821546913957724,2019-04-02T00:00:00.000+02:00
3376,No-Renovable,Nuclear,170138.522,0.42106272963836333,2019-04-03T00:00:00.000+02:00
3377,No-Renovable,Nuclear,160321.159,0.3652391126603144,2019-04-04T00:00:00.000+02:00
3378,No-Renovable,Nuclear,144301.84,0.3576538927527382,2019-04-05T00:00:00.000+02:00
3379,No-Renovable,Nuclear,137284.963,0.4301441080436816,2019-04-06T00:00:00.000+02:00
3380,No-Renovable,Nuclear,143808.569,0.4357434876944622,2019-04-07T00:00:00.000+02:00
3381,No-Renovable,Nuclear,144537.255,0.3513567225732607,2019-04-08T00:00:00.000+02:00
3382,No-Renovable,Nuclear,144527.503,0.3872399387562475,2019-04-09T00:00:00.000+02:00
3383,No-Renovable,Nuclear,144544.572,0.3624961085220938,2019-04-10T00:00:00.000+02:00
3384,No-Renovable,Nuclear,144519.503,0.3437224429254763,2019-04-11T00:00:00.000+02:00
3385,No-Renovable,Nuclear,143906.133,0.34270863016042796,2019-04-12T00:00:00.000+02:00
3386,No-Renovable,Nuclear,143849.599,0.36320733936492666,2019-04-13T00:00:00.000+02:00
3387,No-Renovable,Nuclear,143683.157,0.3885308578573797,2019-04-14T00:00:00.000+02:00
3388,No-Renovable,Nuclear,143441.215,0.37603056708342386,2019-04-15T00:00:00.000+02:00
3389,No-Renovable,Nuclear,143714.849,0.32327935143599795,2019-04-16T00:00:00.000+02:00
3390,No-Renovable,Nuclear,143577.982,0.3957959200359712,2019-04-17T00:00:00.000+02:00
3391,No-Renovable,Nuclear,163936.837,0.3997777135475476,2019-04-18T00:00:00.000+02:00
3392,No-Renovable,Nuclear,168463.976,0.47278418944043976,2019-04-19T00:00:00.000+02:00
3393,No-Renovable,Nuclear,168451.263,0.5006252478644778,2019-04-20T00:00:00.000+02:00
3394,No-Renovable,Nuclear,168382.998,0.4647800282603749,2019-04-21T00:00:00.000+02:00
3395,No-Renovable,Nuclear,168156.477,0.3985383990045536,2019-04-22T00:00:00.000+02:00
3396,No-Renovable,Nuclear,167777.544,0.4296339596062087,2019-04-23T00:00:00.000+02:00
3397,No-Renovable,Nuclear,167824.802,0.4859706070875488,2019-04-24T00:00:00.000+02:00
3398,No-Renovable,Nuclear,167501.755,0.49456324204746216,2019-04-25T00:00:00.000+02:00
3399,No-Renovable,Nuclear,161728.382,0.421237412450184,2019-04-26T00:00:00.000+02:00
3400,No-Renovable,Nuclear,145743.832,0.4026480138031647,2019-04-27T00:00:00.000+02:00
3401,No-Renovable,Nuclear,145952.288,0.43038813554076116,2019-04-28T00:00:00.000+02:00
3402,No-Renovable,Nuclear,145952.581,0.3345180153645796,2019-04-29T00:00:00.000+02:00
3403,No-Renovable,Nuclear,145687.07,0.3375754292437905,2019-04-30T00:00:00.000+02:00
3404,No-Renovable,Nuclear,145512.082,0.4253406020842022,2019-05-01T00:00:00.000+02:00
3405,No-Renovable,Nuclear,145423.288,0.4026756714341439,2019-05-02T00:00:00.000+02:00
3406,No-Renovable,Nuclear,145359.961,0.3733514879395744,2019-05-03T00:00:00.000+02:00
3407,No-Renovable,Nuclear,145297.947,0.41202933842904454,2019-05-04T00:00:00.000+02:00
3408,No-Renovable,Nuclear,145171.736,0.45268109066038137,2019-05-05T00:00:00.000+02:00
3409,No-Renovable,Nuclear,145046.085,0.32489663167143557,2019-05-06T00:00:00.000+02:00
3410,No-Renovable,Nuclear,144884.419,0.33414330400932435,2019-05-07T00:00:00.000+02:00
3411,No-Renovable,Nuclear,144699.638,0.44536391479036813,2019-05-08T00:00:00.000+02:00
3412,No-Renovable,Nuclear,144820.044,0.3882971984294592,2019-05-09T00:00:00.000+02:00
3413,No-Renovable,Nuclear,126775.276,0.3440261329904117,2019-05-10T00:00:00.000+02:00
3414,No-Renovable,Nuclear,121236.715,0.33365057737871806,2019-05-11T00:00:00.000+02:00
3415,No-Renovable,Nuclear,121565.661,0.4100750373699571,2019-05-12T00:00:00.000+02:00
3416,No-Renovable,Nuclear,121584.119,0.3320778377628625,2019-05-13T00:00:00.000+02:00
3417,No-Renovable,Nuclear,121106.366,0.2885730903478021,2019-05-14T00:00:00.000+02:00
3418,No-Renovable,Nuclear,120873.057,0.28477480069068783,2019-05-15T00:00:00.000+02:00
3419,No-Renovable,Nuclear,121005.643,0.30174647578110575,2019-05-16T00:00:00.000+02:00
3420,No-Renovable,Nuclear,121409.354,0.3664345218227391,2019-05-17T00:00:00.000+02:00
3421,No-Renovable,Nuclear,120962.113,0.3415332477959396,2019-05-18T00:00:00.000+02:00
3422,No-Renovable,Nuclear,121907.782,0.3383030002886811,2019-05-19T00:00:00.000+02:00
3423,No-Renovable,Nuclear,121750.812,0.2768117967520289,2019-05-20T00:00:00.000+02:00
3424,No-Renovable,Nuclear,121587.089,0.27345385980249903,2019-05-21T00:00:00.000+02:00
3425,No-Renovable,Nuclear,121458.673,0.2609335894427574,2019-05-22T00:00:00.000+02:00
3426,No-Renovable,Nuclear,120975.818,0.26632412768535185,2019-05-23T00:00:00.000+02:00
3427,No-Renovable,Nuclear,121126.542,0.3093020268493391,2019-05-24T00:00:00.000+02:00
3428,No-Renovable,Nuclear,121235.107,0.3574449158256885,2019-05-25T00:00:00.000+02:00
3429,No-Renovable,Nuclear,121257.83,0.36391691038221546,2019-05-26T00:00:00.000+02:00
3430,No-Renovable,Nuclear,121088.315,0.29757314334266816,2019-05-27T00:00:00.000+02:00
3431,No-Renovable,Nuclear,120477.269,0.30625502834403956,2019-05-28T00:00:00.000+02:00
3432,No-Renovable,Nuclear,120422.755,0.3033418497972153,2019-05-29T00:00:00.000+02:00
3433,No-Renovable,Nuclear,120437.106,0.27781299323284897,2019-05-30T00:00:00.000+02:00
3434,No-Renovable,Nuclear,120458.863,0.2665635409057653,2019-05-31T00:00:00.000+02:00
3435,No-Renovable,Nuclear,120099.072,0.2826584741864226,2019-06-01T00:00:00.000+02:00
3436,No-Renovable,Nuclear,119661.946,0.2908661695666576,2019-06-02T00:00:00.000+02:00
3437,No-Renovable,Nuclear,119396.423,0.2522222725977721,2019-06-03T00:00:00.000+02:00
3438,No-Renovable,Nuclear,119308.478,0.2636502839064836,2019-06-04T00:00:00.000+02:00
3439,No-Renovable,Nuclear,121727.697,0.2867550795184076,2019-06-05T00:00:00.000+02:00
3440,No-Renovable,Nuclear,126789.698,0.310190387810138,2019-06-06T00:00:00.000+02:00
3441,No-Renovable,Nuclear,132281.457,0.3216332194516352,2019-06-07T00:00:00.000+02:00
3442,No-Renovable,Nuclear,140796.18,0.3368602384864368,2019-06-08T00:00:00.000+02:00
3443,No-Renovable,Nuclear,155067.011,0.39123435289927255,2019-06-09T00:00:00.000+02:00
3444,No-Renovable,Nuclear,165167.376,0.3975495328544274,2019-06-10T00:00:00.000+02:00
3445,No-Renovable,Nuclear,167071.303,0.3837655977550831,2019-06-11T00:00:00.000+02:00
3446,No-Renovable,Nuclear,167919.448,0.3571520639932846,2019-06-12T00:00:00.000+02:00
3447,No-Renovable,Nuclear,167859.09,0.3631851379889396,2019-06-13T00:00:00.000+02:00
3448,No-Renovable,Nuclear,167630.203,0.356302029355041,2019-06-14T00:00:00.000+02:00
3449,No-Renovable,Nuclear,165812.868,0.37909692986684973,2019-06-15T00:00:00.000+02:00
3450,No-Renovable,Nuclear,167593.11,0.3880700010875321,2019-06-16T00:00:00.000+02:00
3451,No-Renovable,Nuclear,167544.313,0.3235026468854904,2019-06-17T00:00:00.000+02:00
3452,No-Renovable,Nuclear,167672.419,0.37087793082377224,2019-06-18T00:00:00.000+02:00
3453,No-Renovable,Nuclear,167489.586,0.33059795565251066,2019-06-19T00:00:00.000+02:00
3454,No-Renovable,Nuclear,167391.004,0.33753528704934965,2019-06-20T00:00:00.000+02:00
3455,No-Renovable,Nuclear,167705.439,0.33916103721085056,2019-06-21T00:00:00.000+02:00
3456,No-Renovable,Nuclear,167609.943,0.36452345642689965,2019-06-22T00:00:00.000+02:00
3457,No-Renovable,Nuclear,167254.066,0.41398151664120936,2019-06-23T00:00:00.000+02:00
3458,No-Renovable,Nuclear,167204.509,0.34189767736093013,2019-06-24T00:00:00.000+02:00
3459,No-Renovable,Nuclear,166918.934,0.3095137081366779,2019-06-25T00:00:00.000+02:00
3460,No-Renovable,Nuclear,166647.678,0.335214450685025,2019-06-26T00:00:00.000+02:00
3461,No-Renovable,Nuclear,156412.587,0.31764497785967255,2019-06-27T00:00:00.000+02:00
3462,No-Renovable,Nuclear,161418.022,0.29662234094472817,2019-06-28T00:00:00.000+02:00
3463,No-Renovable,Nuclear,166231.8,0.3246159531734714,2019-06-29T00:00:00.000+02:00
3464,No-Renovable,Nuclear,166195.296,0.3649122525045571,2019-06-30T00:00:00.000+02:00
3465,No-Renovable,Nuclear,152202.059,0.2987088848164154,2019-07-01T00:00:00.000+02:00
3466,No-Renovable,Nuclear,154124.8,0.2920088326245298,2019-07-02T00:00:00.000+02:00
3467,No-Renovable,Nuclear,166326.396,0.3053286742933718,2019-07-03T00:00:00.000+02:00
3468,No-Renovable,Nuclear,166623.435,0.3013419572891486,2019-07-04T00:00:00.000+02:00
3469,No-Renovable,Nuclear,165839.694,0.2949854961194634,2019-07-05T00:00:00.000+02:00
3470,No-Renovable,Nuclear,165392.699,0.3201907367104278,2019-07-06T00:00:00.000+02:00
3471,No-Renovable,Nuclear,165628.945,0.35000007665479477,2019-07-07T00:00:00.000+02:00
3472,No-Renovable,Nuclear,166306.403,0.32242677102841355,2019-07-08T00:00:00.000+02:00
3473,No-Renovable,Nuclear,167398.701,0.31536506967774475,2019-07-09T00:00:00.000+02:00
3474,No-Renovable,Nuclear,167648.894,0.30320573417135144,2019-07-10T00:00:00.000+02:00
3475,No-Renovable,Nuclear,166389.035,0.2884495816404956,2019-07-11T00:00:00.000+02:00
3476,No-Renovable,Nuclear,164885.392,0.2803020183700769,2019-07-12T00:00:00.000+02:00
3477,No-Renovable,Nuclear,164721.487,0.3328963814729481,2019-07-13T00:00:00.000+02:00
3478,No-Renovable,Nuclear,166570.892,0.37675352798233175,2019-07-14T00:00:00.000+02:00
3479,No-Renovable,Nuclear,166592.213,0.3247882993152783,2019-07-15T00:00:00.000+02:00
3480,No-Renovable,Nuclear,166223.709,0.31731595989777384,2019-07-16T00:00:00.000+02:00
3481,No-Renovable,Nuclear,166399.718,0.3142309880122139,2019-07-17T00:00:00.000+02:00
3482,No-Renovable,Nuclear,165940.578,0.29870591898621474,2019-07-18T00:00:00.000+02:00
3483,No-Renovable,Nuclear,165793.998,0.29527006553254126,2019-07-19T00:00:00.000+02:00
3484,No-Renovable,Nuclear,165634.275,0.3131526764364276,2019-07-20T00:00:00.000+02:00
3485,No-Renovable,Nuclear,165641.596,0.344307158761456,2019-07-21T00:00:00.000+02:00
3486,No-Renovable,Nuclear,165152.117,0.2981664766041478,2019-07-22T00:00:00.000+02:00
3487,No-Renovable,Nuclear,165387.961,0.28281545616381415,2019-07-23T00:00:00.000+02:00
3488,No-Renovable,Nuclear,165135.316,0.2683969855459061,2019-07-24T00:00:00.000+02:00
3489,No-Renovable,Nuclear,164718.878,0.28309195698356787,2019-07-25T00:00:00.000+02:00
3490,No-Renovable,Nuclear,165459.401,0.2877966128929464,2019-07-26T00:00:00.000+02:00
3491,No-Renovable,Nuclear,166751.796,0.357557616294137,2019-07-27T00:00:00.000+02:00
3492,No-Renovable,Nuclear,167191.318,0.36174673674490343,2019-07-28T00:00:00.000+02:00
3493,No-Renovable,Nuclear,167225.469,0.32223893314460306,2019-07-29T00:00:00.000+02:00
3494,No-Renovable,Nuclear,166991.142,0.3221220086932765,2019-07-30T00:00:00.000+02:00
3495,No-Renovable,Nuclear,166813.411,0.31579905968488414,2019-07-31T00:00:00.000+02:00
3496,No-Renovable,Nuclear,166158.165,0.28576253803495855,2019-08-01T00:00:00.000+02:00
3497,No-Renovable,Nuclear,166257.72,0.2891896858671877,2019-08-02T00:00:00.000+02:00
3498,No-Renovable,Nuclear,165451.893,0.3099991362280649,2019-08-03T00:00:00.000+02:00
3499,No-Renovable,Nuclear,165072.17,0.3350790188891478,2019-08-04T00:00:00.000+02:00
3500,No-Renovable,Nuclear,164658.054,0.29504357252053576,2019-08-05T00:00:00.000+02:00
3501,No-Renovable,Nuclear,164789.793,0.2872440088383414,2019-08-06T00:00:00.000+02:00
3502,No-Renovable,Nuclear,165078.024,0.2841186594099538,2019-08-07T00:00:00.000+02:00
3503,No-Renovable,Nuclear,164919.543,0.30379903803735403,2019-08-08T00:00:00.000+02:00
3504,No-Renovable,Nuclear,163280.073,0.3279547137323891,2019-08-09T00:00:00.000+02:00
3505,No-Renovable,Nuclear,164754.663,0.32407851131786797,2019-08-10T00:00:00.000+02:00
3506,No-Renovable,Nuclear,165663.598,0.3743301276414173,2019-08-11T00:00:00.000+02:00
3507,No-Renovable,Nuclear,166720.309,0.3507798372367319,2019-08-12T00:00:00.000+02:00
3508,No-Renovable,Nuclear,166759.132,0.3335444699219129,2019-08-13T00:00:00.000+02:00
3509,No-Renovable,Nuclear,166546.322,0.3208494196570812,2019-08-14T00:00:00.000+02:00
3510,No-Renovable,Nuclear,165782.489,0.3485712370863043,2019-08-15T00:00:00.000+02:00
3511,No-Renovable,Nuclear,165422.573,0.3228129818226412,2019-08-16T00:00:00.000+02:00
3512,No-Renovable,Nuclear,165247.305,0.34769048870202723,2019-08-17T00:00:00.000+02:00
3513,No-Renovable,Nuclear,154257.487,0.37003052776399026,2019-08-18T00:00:00.000+02:00
3514,No-Renovable,Nuclear,164165.142,0.3384734840722534,2019-08-19T00:00:00.000+02:00
3515,No-Renovable,Nuclear,166687.428,0.3488891772470886,2019-08-20T00:00:00.000+02:00
3516,No-Renovable,Nuclear,166773.23,0.3217737116956938,2019-08-21T00:00:00.000+02:00
3517,No-Renovable,Nuclear,166506.134,0.3211208448832172,2019-08-22T00:00:00.000+02:00
3518,No-Renovable,Nuclear,166850.097,0.3141783437142336,2019-08-23T00:00:00.000+02:00
3519,No-Renovable,Nuclear,166725.828,0.3238131192088534,2019-08-24T00:00:00.000+02:00
3520,No-Renovable,Nuclear,166546.924,0.3733481901233939,2019-08-25T00:00:00.000+02:00
3521,No-Renovable,Nuclear,166300.915,0.3064168525415676,2019-08-26T00:00:00.000+02:00
3522,No-Renovable,Nuclear,158686.357,0.2602914634522367,2019-08-27T00:00:00.000+02:00
3523,No-Renovable,Nuclear,141366.758,0.23671933173020424,2019-08-28T00:00:00.000+02:00
3524,No-Renovable,Nuclear,143748.265,0.25159374594527173,2019-08-29T00:00:00.000+02:00
3525,No-Renovable,Nuclear,162835.195,0.2791985063810825,2019-08-30T00:00:00.000+02:00
3526,No-Renovable,Nuclear,164132.801,0.3233280725833586,2019-08-31T00:00:00.000+02:00
3527,No-Renovable,Nuclear,166194.169,0.3804253360333401,2019-09-01T00:00:00.000+02:00
3528,No-Renovable,Nuclear,166415.317,0.3539760695467391,2019-09-02T00:00:00.000+02:00
3529,No-Renovable,Nuclear,165875.409,0.2996824020256294,2019-09-03T00:00:00.000+02:00
3530,No-Renovable,Nuclear,166126.949,0.30274762493128726,2019-09-04T00:00:00.000+02:00
3531,No-Renovable,Nuclear,166500.925,0.3842899361677767,2019-09-05T00:00:00.000+02:00
3532,No-Renovable,Nuclear,167091.956,0.389858885124948,2019-09-06T00:00:00.000+02:00
3533,No-Renovable,Nuclear,167213.695,0.4229961799123407,2019-09-07T00:00:00.000+02:00
3534,No-Renovable,Nuclear,167020.042,0.393775934165622,2019-09-08T00:00:00.000+02:00
3535,No-Renovable,Nuclear,167134.439,0.31762217166374573,2019-09-09T00:00:00.000+02:00
3536,No-Renovable,Nuclear,167535.638,0.4302137248630787,2019-09-10T00:00:00.000+02:00
3537,No-Renovable,Nuclear,167670.777,0.4266948714393613,2019-09-11T00:00:00.000+02:00
3538,No-Renovable,Nuclear,167474.513,0.35782206282110124,2019-09-12T00:00:00.000+02:00
3539,No-Renovable,Nuclear,167490.456,0.3560035745645799,2019-09-13T00:00:00.000+02:00
3540,No-Renovable,Nuclear,165541.091,0.3965387231554273,2019-09-14T00:00:00.000+02:00
3541,No-Renovable,Nuclear,167439.276,0.39238394008426924,2019-09-15T00:00:00.000+02:00
3542,No-Renovable,Nuclear,167482.718,0.2919343038483071,2019-09-16T00:00:00.000+02:00
3543,No-Renovable,Nuclear,167630.931,0.2927916220847336,2019-09-17T00:00:00.000+02:00
3544,No-Renovable,Nuclear,167602.328,0.2929311541860585,2019-09-18T00:00:00.000+02:00
3545,No-Renovable,Nuclear,167268.384,0.29044441324330966,2019-09-19T00:00:00.000+02:00
3546,No-Renovable,Nuclear,167233.62,0.2997353754897368,2019-09-20T00:00:00.000+02:00
3547,No-Renovable,Nuclear,165255.822,0.3741806060325115,2019-09-21T00:00:00.000+02:00
3548,No-Renovable,Nuclear,167020.222,0.3964524775898752,2019-09-22T00:00:00.000+02:00
3549,No-Renovable,Nuclear,166265.791,0.3226690839961122,2019-09-23T00:00:00.000+02:00
3550,No-Renovable,Nuclear,165932.504,0.33410747354792614,2019-09-24T00:00:00.000+02:00
3551,No-Renovable,Nuclear,165997.663,0.3143452251111818,2019-09-25T00:00:00.000+02:00
3552,No-Renovable,Nuclear,166155.568,0.30795859587518587,2019-09-26T00:00:00.000+02:00
3553,No-Renovable,Nuclear,165434.946,0.3026108788956519,2019-09-27T00:00:00.000+02:00
3554,No-Renovable,Nuclear,163462.244,0.3242254627600393,2019-09-28T00:00:00.000+02:00
3555,No-Renovable,Nuclear,164951.296,0.3970243075410125,2019-09-29T00:00:00.000+02:00
3556,No-Renovable,Nuclear,165087.592,0.3144255143984265,2019-09-30T00:00:00.000+02:00
3557,No-Renovable,Nuclear,164992.669,0.33873499363736054,2019-10-01T00:00:00.000+02:00
3558,No-Renovable,Nuclear,165134.568,0.33903235341027815,2019-10-02T00:00:00.000+02:00
3559,No-Renovable,Nuclear,165401.143,0.32975750540290677,2019-10-03T00:00:00.000+02:00
3560,No-Renovable,Nuclear,164297.116,0.317945313462112,2019-10-04T00:00:00.000+02:00
3561,No-Renovable,Nuclear,159474.721,0.3317739051799546,2019-10-05T00:00:00.000+02:00
3562,No-Renovable,Nuclear,141992.532,0.34661719326419654,2019-10-06T00:00:00.000+02:00
3563,No-Renovable,Nuclear,142281.561,0.2857947547815257,2019-10-07T00:00:00.000+02:00
3564,No-Renovable,Nuclear,142374.913,0.2820459851125688,2019-10-08T00:00:00.000+02:00
3565,No-Renovable,Nuclear,142425.699,0.2818991125703127,2019-10-09T00:00:00.000+02:00
3566,No-Renovable,Nuclear,142619.213,0.27605541421251306,2019-10-10T00:00:00.000+02:00
3567,No-Renovable,Nuclear,142600.219,0.2787854190722523,2019-10-11T00:00:00.000+02:00
3568,No-Renovable,Nuclear,142652.728,0.37337435010532816,2019-10-12T00:00:00.000+02:00
3569,No-Renovable,Nuclear,142639.32,0.40057470443745613,2019-10-13T00:00:00.000+02:00
3570,No-Renovable,Nuclear,142657.895,0.3340983950521485,2019-10-14T00:00:00.000+02:00
3571,No-Renovable,Nuclear,143218.033,0.2944467010937743,2019-10-15T00:00:00.000+02:00
